id_vaga,job_role,inf_titulo_vaga,inf_cliente,inf_vaga_sap,perfil_nivel_academico,perfil_nivel profissional,perfil_nivel_ingles,perfil_nivel_espanhol,perfil_competencia_tecnicas_e_comportamentais,perfil_principais_atividades,Resumo_ia,resumo
6688,Consultor SAP,SAP UI5 Fiori - 12265903,Nelson-Page,Não,Ensino Superior Completo,Especialista,Avançado,Básico,Outros detalhes do trabalho: 1 - Gestão de Construções (P4 - Expert) | 2 - Gerenciamento de Configuração & Lançamento (P4 - Expert),"Description/ Comment: Design & Build Enablement - Programming Skills:
 SAP UI5/Fiori for Frontend
 NodeJS for Service layer
 CDS on HANA for Backend
 MTA & CAP based development & deployment
 
 Responsible for design, build and configure applications to meet business process and application requirements.
 
 Language skills: English is required.
 
 Descrição/ Comentário: Design & Build Enablement - Habilidades de programação:
 SAP UI5/Fiori para Frontend
 NodeJS para camada de serviço
 CDS em HANA para Backend
 Desenvolvimento e implantação baseados em MTA & CAP
 
 Responsável pelo projeto, construção e configuração de aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Habilidades linguísticas: O inglês é necessário.
 
 Horas: das 8:00am às 5:00pm",,
6686,Consultor SAP,SAP ABAP - 12265905,Nelson-Page,Não,Ensino Superior Completo,Especialista,Intermediário,Básico,"Descrição/Comentário:Design & Build Enablement
 Habilidades de programação:
 ABAP SAP em HANA
 OData, além da ABAP
 CDTS
 Fluxo de trabalho
 
 Habilidades linguísticas necessárias: Inglês
 
 Responsável pelo projeto, construção e configuração de aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Gestão de Construção (P4 - Expert) | 2 - Gerenciamento de Configuração & Lançamento (P4 - Expert)
 
 
 Horas: das 8:00am às 5:00pm","Description/Comment:
 Design & Build Enablement - Programming Skills:
 SAP ABAP on HANA
 OData in addition to ABAP
 CDTS
 Workflow
 
 Language Skills Required: English
 
 Responsible for design, build and configure applications to meet business process and application requirements.
 
 Other details job: 1 - Build Management (P4 - Expert) | 2 - Configuration & Release Management (P4 - Expert)",,
6685,Consultor SAP,SAP SD Sr - 20213196408,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,As atividades seriam de apoio e suporte ao cliente nos testes e eventuais ajustes das interfaces,"Integração com outros sistemas, Implementação e Manutenção SAP ECC 6.0",,
6668,Consultor SAP,SAP DM - 12263190,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Primary Skill: Data Migration
 
 Outros detalhes do trabalho: 1 - Data Migration Design (P3 - Advanced) | 2 - Extract Transform & Load (ETL) Tools (P3 - Advanced) | 3 - Microsoft SQL Server (P3 - Advanced)","O recurso deve ter no mínimo 2+ a 6+ anos de experiência em projetos SAP Data Migration
 
 Ferramenta ETL => SAP BODS
 Banco de dados => SQL Server ou Oracle
 Carregando Ferramentas => LSMW - Métodos como Gravação, Entrada Padrão, IDOC e BAPI
 
 Horas: das 8:00am às 5:00pm",,
6667,Consultor SAP,SAP DM - 12263189,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Primary Skill: Data Migration
 
 Outros detalhes do trabalho: 1 - Data Migration Design (P3 - Advanced) | 2 - Extract Transform & Load (ETL) Tools (P3 - Advanced) | 3 - Microsoft SQL Server (P3 - Advanced)","O recurso deve ter no mínimo 2+ a 6+ anos de experiência em projetos SAP Data Migration
 
 Ferramenta ETL => SAP BODS
 Banco de dados => SQL Server ou Oracle
 Carregando Ferramentas => LSMW - Métodos como Gravação, Entrada Padrão, IDOC e BAPI
 
 Horas: das 8:00am às 5:00pm",,
6666,Consultor SAP,SAP ABAP / PI / PO / GRC - 12262638,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Primary Skill: SAP ABAP Development
 
 Outros detalhes do trabalho: 1 - SAP PO/PI & APIs Development (P4 - Expert)","Descrição / Comentário: Projetar, construir e configurar aplicativos para atender aos processos de negócios e requisitos de aplicativos.
 
 Consultor SAP ABAP, PI / PO e GRC, implementar os ajustes especificados pela equipe funcional e ajustar o canal de integração / comunicação PI / PO com os sistemas legados.
 
 Horas: das 8:00am às 5:00pm",,
6660,Consultor SAP,SAP SD - 12195638,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Outros detalhes do trabalho: 1 - Requirements Analysis (P4 - Expert) | 2 - Requirements Definition (P4 - Expert)
 
 Primary Skill Application Design
 
 Auxiliar na definição de requisitos e na concepção de aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 Experiência sênior sap SD (S/4HANA) que também pode configurar e configurar IDOCs no módulo SD. Essa pessoa precisa ser mais velha o suficiente para ter conversas com os usuários da plataforma de entrada de pedidos, bem como com os desenvolvedores de ambos os lados
 
 Recursos com antecedentes mais técnicos e foco nas regulamentações tributárias brasileiras e IDOC, EDI, API's, BADI's ?
 
 As informações dos clientes são:
 • Eles têm uma solução de entrada de pedidos de vendas (não SAP) que é usada pelos representantes de vendas para inserir pedidos ""no campo""
 • Essa solução envia IDOCs para a SAP
 • SAP cria ordens de venda com base nos IDOCs
 • Tudo isso funciona no ECC 6.0 hoje
 • À medida que se movem para S/4HANA, eles precisam de alguém para restabelecer essa solução para S4/HANA
 
 Então, estamos procurando alguém mais sênior com experiência SAP SD (S/4HANA) que também possa configurar e configurar IDOCs no módulo SD. Essa pessoa precisa ser mais velha o suficiente para ter conversas com os usuários da plataforma de entrada de pedidos, bem como com os desenvolvedores de ambos os lados. O Role precisa fazer a configuração técnica, bem como o conceito para as interfaces.","Assist in defining requirements and designing applications to meet business process and application requirements.
 Senior SAP SD (S/4HANA) experience who can also configure and set-up IDOCs in the SD module. That person needs to be senior enough to have conversations with the users of the order entry platform, as well as with the developers on both sides
 
 Resources with more technical Background and focus on Brazil Tax regulations and IDOC, EDI, API’s, BADI’s ?
 
 The Clients Information is:
 • They have a sales order entry solution (non SAP) which is used by the sales reps to enter orders “in the field”
 • That solution sends IDOCs to SAP
 • SAP creates sales orders based on the IDOCs
 • All of that runs on ECC 6.0 today
 • As they move to S/4HANA, they need someone to re-establish that solution for S4/HANA
 
 So we’re looking for someone more senior with SAP SD (S/4HANA) experience who can also configure and set-up IDOCs in the SD module. That person needs to be senior enough to have conversations with the users of the order entry platform, as well as with the developers on both sides. The Role needs to do the technical setup as well as the concept for the interfaces.",,
6652,Consultor SAP,Consultor SAP ABAP - Sênior,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Técnico,Nenhum,"Superior completo (Ciência da Computação, Análise de Sistemas, engenharia de Software)
 
 Ter cursado academia SAP ou treinamento específico.
 
 Inglês Técnico.
 
 Diferencias: Conhecimento nos módulos de MM e SD. Ter trabalhado com SAP Business ALL-IN-ONE ou SAP HANA.","Atuar como desenvolvedor ABAP respeitando os padrões técnicos e de qualidade pela empresa.
 
 Compreender as estruturas técnicas e o panorama para fornecer explicações sobre várias alternativas de software.
 
 Garantir que os requisitos de negócios sejam incluídos e devidamente testados
 
 Técnicas de programação e modularização ABAP, tabelas internas; Dicionário ABAP, tipos de dados Programação dinâmica
 
 Atualizações de banco de dados: entendendo como programar transações de mudança no SAP Codificação segura.
 
 Ajuste de desempenho: como analisar e otimizar problemas de desempenho Aprimoramentos SAP: compreender as alternativas para fazer ajustes específicos do cliente ao padrão SAP
 
 Técnicas de integração de aplicativos: OData, ALE / IDoc, RFC / BAPI
 
 Desenvolvimento S4: compreensão das especialidades de desenvolvimento S / 4 HANA (técnicas de pushdown de código, novo modelo de dados) Fluxo de trabalho SAP: como desenvolver, ajustar e monitorar fluxos de trabalho SAP",,
6649,Consultor SAP,4557450 - ATENTO - SAP SOLMAN,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,SAP SOLMAN,SAP SOLMAN,,
6646,Consultor SAP,SAP PP - 12257098,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Outros detalhes do trabalho: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)
 
 Primary Skill: Business Process Design
 
 Horas: das 8:00am às 5:00pm","Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.",,
6631,Consultor SAP,SAP CRM - 12258679,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outros detalhes do trabalho: 1 - SAP FI CO Finance (P2 - Intermediate) | 2 - Business Model Strategy (P1 - Beginner) | 3 - Business Process Design (P1 - Beginner) | 4 - Requirements Analysis (P1 - Beginner),"SAP CRM- COMGAS
 
 Primary Skill: Business Process Analysis Tools",,
6628,Consultor SAP,Consultor SAP - MM,Barnes-Woods,Não,Ensino Superior Completo,Sênior,Nenhum,Avançado,"Altas habilidades blandas para comunicación con usuarios
 
 Alta orientación en trabajo en equipo
 
 Idioma español para comunicación","Experiencia al menos 5 años en MM módulo completo
 
 
 Experiencia en implementaciones de cero
 
 Experiencia en rollout
 
 Experiencia en localización Argentina Uruguay (administración de lotes para materiales, entendimiento de remitos de entrada)
 
 Experiencia en soporte nivel 2 y 3",,
6625,Consultor SAP,4541571 - Consultor SAP SD,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,Consultor SAP SD,Consultor SAP SD,,
6621,Consultor SAP,Desenvolvedor SAP QM - 12209681,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)
 
 Primary Skill: Business Process Design","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: Design, build and configure applications to meet business process and application requirements.",,
6619,Consultor SAP,Desenvolvedor SAP ABAP - 12216071,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outros detalhes do trabalho: 1 - Gestão de Construção (P2 - Intermediário) | 2 - Habilitação de Design & Construção (P2 - Intermediário),Configuração e Gerenciamento de versão - Desenvolvedor Abap para Projeto de Implementação SAP,,
6618,Consultor SAP,Desenvolvedor SAP SD - 12209671,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processos de negócios e aplicativos
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)
 
 Primary Skill: Business Process Design","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6614,Consultor SAP,Consultor SAP MM PUR/VIM – SR - RE-410583,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Experiencia de 7 a 10 anos
 Profissional com sólida experiência em projetos de implementação SAP ERP ECC ou S 4HANA com foco em processos de compras ao pagamento;
 Mandatório ter atuado em pelo menos uma implementação completa com SAP NFe Inbound.
 Ensino superior em um dos cursos Supply Chain, Administração, Ciências da Computação ou Sistemas da Informação;
 Elaboração de Especificação Funcional, participação nos testes unitários e integrados, elaboração/execução de plano de cutover e suporte Go Live;
 Amplo conhecimento das integrações SAP MM com demais soluções SAP ECC ou S4 HANA.
 VIM / BC / BCC para Brasil.
 Canais de entrada (E-mail, XML, OAWD e ES)
 Documentos VIM: Material, Serviço e documentos financeiros.
 Módulos Lógicos
 Applications para Brasil (BCC)
 WF de aprovação Financeira
 
 Desejável:
 Certificação SAP S4 HANA Procurement
 Experiência no setor elétrico (geração, transmissão ou distribuição) será um diferencial.","Atuação como consultor Funcional MM PUR/INV Pl no Projeto de Rollout de S4Hana para AES Brasil, nas fases de Desenho, Construção, Testes, Deploy e Hypercare
 
 Inglês e Espanhol – Avançad / Fluente",,
6613,Consultor SAP,Consultor SAP FI - SR - RE-410580,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"• Mandatórios
 
 De 7 a 10 anos de experiencia como SAP Financial Accounting (FI)
 Experiência em implementação S4H.
 Vivência com projetos de implementação SAP FI, submódulos FI, CO, PS, FM.
 Conhecimento em Localização Brasil.
 
 Inglês e Espanhol – Avançado / Fluente","Atuação como consultor Funcional FI GL/AA/TAX Sr no Projeto de Rollout de S4Hana para AES Brasil, nas fases de Desenho, Construção, Testes, Deploy e Hypercare",,
6612,Consultor SAP,Consultor SAP BW/BPC (Consolidation) - Sr - RE-410581,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"• Mandatórios
 
 Experiencia de 7 a 10 anos
 Experiência em consolidação no BPC Standard. Projeto com S/4 e BW 7.5
 Compreensão dos conceitos contábeis, consolidações financeiras e controles internos
 Modelagem das dimensões na granularidade necessária para relatórios estatutários e gerenciais
 Experiência em integração BW-BPC
 Sólido conhecimento em Script Logic
 
 Desejável:
 Migração de _Environment_ e Modelos entre ambientes distintos
 Conhecimento dos procedimentos de consolidação de grupo","• Descrição - Atividades
 
 Atuação como consultor BW /BPC Sr no Projeto de Rollout de S4Hana para AES Brasil, nas fases de Design, Environment creation, Master Data Transfer and Modification, Script Logics Modifications, Conversion Files, Members Formula Modification, Business Rules, Transactional Data Conversion, Deploy e Hypercare
 
 Inglês e Espanhol – Avançado / Fluente",,
6611,Consultor SAP,4530823 - Consultor SAP MM,Miller-Curry,Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,Consultor SAP MM,Consultor SAP MM,,
6609,Consultor SAP,SAP BILL - 12216707,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outro detalhes do trabalho: 1 - SAP FI CO Finance (P2 - Intermediário) | 2 - Estratégia de Modelo de Negócios (P1 - Iniciante) | 3 - Business Process Design (P1 - Iniciante) | 4 - Análise de Requisitos (P1 - Iniciante),SAP BILL- COMGAS,,
6603,Consultor SAP,SAP ABAP - 12210806,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Outros detalhes do trabalho: 1 - Business Process Analysis Tools (P1 - Beginner) | 2 - Process Design Mapping and Analysis (P1 - Beginner)
 
 Primary Skill: Business Process Design",Desenvolvedor ABAP com conhecimento de workflow.,,
6602,Consultor SAP,Desenvolvedor SAP ABAP - 12215341,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outros detalhes do trabalho: 1 - Build Management (P2 - Intermediate) | 2 - Design & Build Enablement (P2 - Intermediate). Possibilidade de absorção. - Remoto. - Horário das 9h ás 18h.,Configuration & Release Management - Desenvolvedor Abap para projeto de SAP,,
6601,Consultor SAP,SAP Data Lead - 12213967,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,Primary Skill Business Process Design,"Consultor Funcional SAP para Conversão de Dados no S4.
 
 Outros detalhes do trabalho: 1 - Business Process Analysis Tools (P1 - Beginner) | 2 - Process Design Mapping and Analysis (P1 - Beginner)",,
6600,Consultor SAP,Consultor SAP GRC - 12214670,Nelson-Page,Não,Ensino Superior Completo,Analista,Avançado,Básico,"Outros detalhes do trabalho: 1 - Business Process Analysis Tools (P1 - Beginner) | 2 - Process Design Mapping and Analysis (P1 - Beginner) 1 - English (B2 - Advanced)
 
 Primary Skill Business Process Design",Descrição/Comentário: Consultor SAP GRC,,
6593,Consultor SAP,SAP DM - 12213971,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6592,Consultor SAP,SAP SD - 12214673,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6591,Consultor SAP,SAP FI - 12213975,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6590,Consultor SAP,SAP SD - 12213978,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6589,Consultor SAP,SAP SD - 12213980,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Projetar, construir e configurar aplicativos para atender aos requisitos de processo de negócios e aplicativos.
 
 Outros detalhes do trabalho: 1 - Design Funcional (P3 - Avançado) | 2 - Pesquisa do Usuário (P3 - Avançado)","Design, build and configure applications to meet business process and application requirements.
 
 Other job details: 1 - Functional Design (P3 - Advanced) | 2 - User Research (P3 - Advanced)",,
6584,Consultor SAP,4544203 - Consultor SAP PO/XI,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,Consultor SAP PO/XI,Consultor SAP PO/XI,,
6578,Consultor SAP,Consultor SAP MM – SR - RE-409825,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,"• Mandatórios
 
 Experiência em projetos de implementação SAP e em suporte AMS
 Conhecimento em processos / fluxo de compras, gestão de estoques, integração com financeiro / contábil, Integração fiscal, conhecimento em localização Brasil",Consultor SAP MM – SR,,
6573,Consultor SAP,Pepsico - Consultor SAP SD JR,Miller-Curry,Não,Ensino Superior Completo,Júnior,Nenhum,Nenhum,Consultor SAP SD JR,Consultor SAP SD JR,,
6565,Consultor SAP,4544093 - Consultor SAP MM,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,SAP MM,SAP MM,,
6560,Consultor SAP,SAP SD - 12208837,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Primary Skill Business Process Design,"Descrição/Comentário: Consultor SD senior para atuar em uma demanda de um projeto de implantação de cenário de retorno simbólico de depósito fechado.
 
 Consultor deve ter conhecimentos sólidos do módulo de SD e se possível, já ter implementado o cenário em questão.
 
 Outros detalhes do trabalho: 1 - Business Model Strategy (P4 - Expert) | 2 - Requirements Analysis (P4 - Expert) | 3 - Business Process Analysis Tools (P1 - Beginner)",,
6551,Consultor SAP,SAP SD,Barnes-Woods,Não,Ensino Superior Completo,Pleno,Avançado,Nenhum,SAP SD,SAP SD,,
6548,Consultor SAP,Consultor SAP IBP,Johnson-Pratt,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,"Consultor SAP IBP
 Escopo: implementação IBP","Consultor SAP IBP
 Escopo: implementação IBP",,
6540,Consultor SAP,SAP Lider de Integração Sr - 20217329328,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"experiência no suporte a Gestão de Projetos ,
 
 experiência nas atividades de integração dos processos de Logística, Produção e Finanças (Visão Generalista ), interface entre o time Funcional e Usuários de Negócio, Interface com time de Localização Europa.
 
 Idioma = Inglês Fluente","Implementação de Rollout em empresas multinacionais,
 
 experiência em projetos de localização Europa (Holanda",,
6539,Consultor SAP,SAP PMO Pleno - 20216429959,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"conhecimento nas rotinas de gestão de projetos ,
 
 controle de atividades, cronograma, documentação e suporte a equipe funcional e técnica.
 
 Idioma = Inglês Avançado","Implementação de Rollout em empresas multinacionais,
 experiência em projetos de localização Europa (Holanda)",,
6538,Consultor SAP,SAP CO Sr - 20217465421,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"experiência em projetos de localização Europa (Holanda), conhecimento em processos de Intercompany e Transfer Price.
 
 Idioma = Inglês Fluente",Implementação de Rollout em empresas multinacionais,,
6537,Consultor SAP,SAP FI Sr - 20215978833,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Fluente,Nenhum,"experiência em projetos de localização Europa (Holanda), conhecimento em processos de Intercompany e Transfer Price.
 
 Idioma = Inglês Fluente",Implementação de Rollout em empresas multinacionais,,
6534,Consultor SAP,SAP APO (DP & SNP),Johnson-Aguirre,Não,Ensino Superior Completo,Pleno,Avançado,Avançado,"Desejável experiência em atividades com países da América do Sul.
 
 Inglês Avançado
 
 Espanhol Avançado","Suporte e melhorias do APO-SNP;
 Atuar como consultor de tecnologia em projetos de transformação envolvendo desenvolvimento de novas soluções para os clientes.",,
6533,Consultor SAP,Consultor -SAP VISTEX - Sênior,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Desejável experiência em atividades com países da América do Sul.
 
 Inglês Avançado
 
 Espanhol Avançado",Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em VISTEX. Necessário espanhol intermediário ou acima com boa escrita e conversação.,,
6530,Consultor SAP,SAP Transportation Management System (TMS) -Sênior,Johnson-Aguirre,Não,Ensino Superior Cursando,Sênior,Avançado,Avançado,"Desejável experiência em atividades com países da América do Sul.
 
 Inglês Avançado
 
 Espanhol Avançado",Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em SAP BODS.,,
6529,Consultor SAP,Consultor SAP PLM – Sênior,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Desejável experiência em atividades com países da América do Sul.
 
 Inglês Avançado
 
 Espanhol Avançado",Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em SAP PLM.,,
6526,Consultor SAP,SAP HANA – Sênior,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Desejável experiência em atividades com países da América do Sul.
 
 Inglês Avançado
 
 Espanhol Avançado",Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em desenvolvimento com HANA.,,
6524,Consultor SAP,Burguer King - Consultor SAP HR/PY,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,Consultor SAP HR/PY,Consultor SAP HR/PY,,
6520,Consultor SAP,Consultor SAP FI|CO,Mann and Sons,Não,Ensino Superior Completo,Sênior,Avançado,Nenhum,"Projeto Suporte AMS
 Conhecimento em localização Brasil com no mínimo de 5 anos de experiência.
 Experiência em AMS (fluxo de tickets, validar SLA dos tickets em atendimento e saber priorizar os atendimentos em relação a prioridade x SLA de atendimento.
 Inglês avançado ou fluente.","Projeto Suporte AMS
 Conhecimento em localização Brasil com no mínimo de 5 anos de experiência.
 Experiência em AMS (fluxo de tickets, validar SLA dos tickets em atendimento e saber priorizar os atendimentos em relação a prioridade x SLA de atendimento.
 Inglês avançado ou fluente.",,
6514,Consultor SAP,SAP ABAP - 12197536,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Primary Skill SAP ABAP Development,"Descrição/Comentário: Com experiência em novos desenvolvimento como ( REPORT, Funções , Enhancements; BADIS; BAPIs ), que atue já com base em especificações funcionais de complexidade baixa e média; conhecimentos básicos do módulos funcionais e tabelas standard. Crie documentações técnicas com qualidade e objetivas, e códigos devidamente estruturados e boas práticas da SAP e com comentários claros que dê vizibilidade do código x funcionalidade do programa.",,
6499,Consultor SAP,HONDA - Consultor SAP SD EXPERT,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,SAP SD EXPERT,SAP SD EXPERT,,
6484,Consultor SAP,SAP CS Consultant - 2021-2708750,Barnes-Woods,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,"Conhecimento nos processos de Reparo, Serviço de Campo, Serviço ao Cliente, Contratos, Gerenciamento de Garantias, Planos de Manutenção, bem como, Entrada de Horas, Encerramentos e Análise de Resultado, Relatórios Indicadores (MTBF, MTTR, Análise de Paradas, Custos e Notificações do Cliente).","Conhecimento em Objetos Técnicos (Equipamentos, Locais de Instalação), Dados Mestres (Centros de Trabalho, Lista de Tarefas, Material de Serviço).
 
 Conhecimento em Notificação (Solicitação de Serviços, Notificação de Atividades, Notificação do Cliente), Atribuição de Produtos de Serviço para Faturamento e Planos de Manutenção, Cotação de Peças e Serviços, Ordens de Serviço, Ordens de Reparo, Ordem do Cliente, Faturamento de Peças e Serviços.
 
 Atuação remota.
 
 Tempo de alocação: Setembro/21 a Fevereiro/22",,
6481,Consultor SAP,SAP HCM PY - 20212746930,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"Quality Assurance das soluções já implementadas no cenário de HCM , acompanhamento dos testes integrados/uat e ciclos do paralelo
 
 Necessidade de eventuais ajustes de customizações e apoio nos desenvolvimentos do cliente,",Localização Brasil ( regras e esquemas )/ Bons conhecimentos da arquitetura e respectivas integrações com os demais módulos de HCM.,,
6480,Consultor SAP,SAP HCM Sr – Beneficios - 20213959134,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,Necessidade de eventuais ajustes de customizações e apoio nos desenvolvimentos do cliente,"Quality Assurance das soluções já implementadas no cenário de HCM , acompanhamento dos testes integrados/uat e ciclos do paralelo",,
6479,Consultor SAP,Consultor SAP SD Pleno,Callahan-Hall,Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,"Necessário equipamento próprio (Notebook)
 
 Tempo de alocação: 06 meses
 
 Atuação: Remota","Experiência com S/4 Hana
 
 Conhecimentos gerais nos módulos MM e PM",,
6471,Consultor SAP,ATENTO - Consultor SAP SD,Miller-Curry,Não,Ensino Superior Completo,Pleno,Nenhum,Nenhum,SAP SD,SAP SD,,
6465,Consultor SAP,SAP SD - 12185280,Nelson-Page,Não,Ensino Superior Completo,Especialista,Fluente,Básico,"Descrição/ Comentário: Solução de problemas de tecnologia - Consultor de Suporte a Aplicativos em QtC
 Suporte em incidentes e problemas aos sistemas SAP
 Especialista em módulo SD, Conhecimento em qualquer outro módulo uma plus
 Mais de 4 anos em SD
 Soft skills precisavam de Fluente em inglês, fortes habilidades de comunicação
 Especialista em SD, deve ter conhecimento em Nota fiscal, capacidade de entender e trabalhar no quadro ITIL
 Capacidade de resolver incidentes
 Funcionamento remoto, mas alinhado com o fuso horário EMEA","Description/ Comment: Technology Troubleshooting
 Application Support Consultant in QtC
 Support on Incidents and Problems to SAP systems
 Expert in SD module, Knowledge in any other module a plus
 4+ years in SD
 Soft skills needed Fluent in English, strong communication skills
 Expert in SD, should have knowledge in Nota fiscal, ability to understand and work on ITIL framework
 Ability to resolve incidents
 Working remote but aligned with EMEA time zone
 
 Other job details: 1 - SAP SD Sales & Distribution (P4 - Expert) | 2 - Engineering Technical Support (P3 - Advanced) | 3 - Application Remediation (P1 - Beginner)",,
6463,Consultor SAP,SAP ABAP - 12041126,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced),"Descrição/Comentário: Configuration & Release Management
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.",,
